date,currency_code,currency_pair,rate_to_inr,daily_change_pct,month,year,quarter
2022-01-24,NZD,NZD/INR,48.5504,0.1928,1,2022,Q1
2022-01-25,NZD,NZD/INR,48.6553,0.2162,1,2022,Q1
2022-01-26,NZD,NZD/INR,48.6666,0.0232,1,2022,Q1
2022-01-27,NZD,NZD/INR,48.7965,0.2668,1,2022,Q1
2022-01-28,NZD,NZD/INR,49.1692,0.7638,1,2022,Q1
2022-01-29,NZD,NZD/INR,49.4218,0.5137,1,2022,Q1
2022-01-30,NZD,NZD/INR,49.3443,-0.1568,1,2022,Q1
2022-01-31,NZD,NZD/INR,49.1295,-0.4353,1,2022,Q1
2022-02-01,NZD,NZD/INR,49.0696,-0.1218,2,2022,Q1
2022-02-02,NZD,NZD/INR,48.9302,-0.2841,2,2022,Q1
2022-02-03,NZD,NZD/INR,48.9965,0.1354,2,2022,Q1
2022-02-04,NZD,NZD/INR,48.8228,-0.3544,2,2022,Q1
2022-02-05,NZD,NZD/INR,48.8122,-0.0218,2,2022,Q1
2022-02-06,NZD,NZD/INR,48.9349,0.2514,2,2022,Q1
2022-02-07,NZD,NZD/INR,48.9201,-0.0302,2,2022,Q1
2022-02-08,NZD,NZD/INR,48.7812,-0.2839,2,2022,Q1
2022-02-09,NZD,NZD/INR,48.9532,0.3524,2,2022,Q1
2022-02-10,NZD,NZD/INR,48.6772,-0.5637,2,2022,Q1
2022-02-11,NZD,NZD/INR,48.6293,-0.0983,2,2022,Q1
2022-02-12,NZD,NZD/INR,48.6233,-0.0125,2,2022,Q1
2022-02-13,NZD,NZD/INR,48.6256,0.0048,2,2022,Q1
2022-02-14,NZD,NZD/INR,48.6519,0.0541,2,2022,Q1
2022-02-15,NZD,NZD/INR,48.741,0.1831,2,2022,Q1
2022-02-16,NZD,NZD/INR,48.7358,-0.0106,2,2022,Q1
2022-02-17,NZD,NZD/INR,48.682,-0.1104,2,2022,Q1
2022-02-18,NZD,NZD/INR,48.6225,-0.1223,2,2022,Q1
2022-02-19,NZD,NZD/INR,48.5333,-0.1835,2,2022,Q1
2022-02-20,NZD,NZD/INR,48.648,0.2363,2,2022,Q1
2022-02-21,NZD,NZD/INR,48.5536,-0.194,2,2022,Q1
2022-02-22,NZD,NZD/INR,48.6769,0.254,2,2022,Q1
2022-02-23,NZD,NZD/INR,48.6797,0.0057,2,2022,Q1
2022-02-24,NZD,NZD/INR,48.6036,-0.1564,2,2022,Q1
2022-02-25,NZD,NZD/INR,48.6938,0.1855,2,2022,Q1
2022-02-26,NZD,NZD/INR,48.5875,-0.2182,2,2022,Q1
2022-02-27,NZD,NZD/INR,48.6805,0.1915,2,2022,Q1
2022-02-28,NZD,NZD/INR,48.7116,0.0638,2,2022,Q1
2022-03-01,NZD,NZD/INR,48.6244,-0.1789,3,2022,Q1
2022-03-02,NZD,NZD/INR,48.7016,0.1586,3,2022,Q1
2022-03-03,NZD,NZD/INR,48.7814,0.164,3,2022,Q1
2022-03-04,NZD,NZD/INR,48.9508,0.3473,3,2022,Q1
2022-03-05,NZD,NZD/INR,49.0927,0.2898,3,2022,Q1
2022-03-06,NZD,NZD/INR,49.1651,0.1474,3,2022,Q1
2022-03-07,NZD,NZD/INR,48.9987,-0.3383,3,2022,Q1
2022-03-08,NZD,NZD/INR,49.3587,0.7346,3,2022,Q1
2022-03-09,NZD,NZD/INR,49.1508,-0.4211,3,2022,Q1
2022-03-10,NZD,NZD/INR,49.2908,0.2848,3,2022,Q1
2022-03-11,NZD,NZD/INR,49.3546,0.1294,3,2022,Q1
2022-03-12,NZD,NZD/INR,49.1807,-0.3522,3,2022,Q1
2022-03-13,NZD,NZD/INR,49.1624,-0.0373,3,2022,Q1
2022-03-14,NZD,NZD/INR,49.1508,-0.0236,3,2022,Q1
2022-03-15,NZD,NZD/INR,49.3433,0.3917,3,2022,Q1
2022-03-16,NZD,NZD/INR,49.2377,-0.214,3,2022,Q1
2022-03-17,NZD,NZD/INR,49.199,-0.0786,3,2022,Q1
2022-03-18,NZD,NZD/INR,48.8542,-0.7008,3,2022,Q1
2022-03-19,NZD,NZD/INR,49.1085,0.5204,3,2022,Q1
2022-03-20,NZD,NZD/INR,48.9507,-0.3211,3,2022,Q1
2022-03-21,NZD,NZD/INR,48.9988,0.0981,3,2022,Q1
2022-03-22,NZD,NZD/INR,48.9838,-0.0304,3,2022,Q1
2022-03-23,NZD,NZD/INR,48.9694,-0.0294,3,2022,Q1
2022-03-24,NZD,NZD/INR,49.0884,0.243,3,2022,Q1
2022-03-25,NZD,NZD/INR,49.3345,0.5014,3,2022,Q1
2022-03-26,NZD,NZD/INR,49.3718,0.0754,3,2022,Q1
2022-03-27,NZD,NZD/INR,49.4688,0.1965,3,2022,Q1
2022-03-28,NZD,NZD/INR,49.5176,0.0987,3,2022,Q1
2022-03-29,NZD,NZD/INR,49.6688,0.3053,3,2022,Q1
2022-03-30,NZD,NZD/INR,49.5998,-0.1389,3,2022,Q1
2022-03-31,NZD,NZD/INR,49.7598,0.3226,3,2022,Q1
2022-04-01,NZD,NZD/INR,49.9256,0.3331,4,2022,Q2
2022-04-02,NZD,NZD/INR,50.0877,0.3248,4,2022,Q2
2022-04-03,NZD,NZD/INR,49.9885,-0.198,4,2022,Q2
2022-04-04,NZD,NZD/INR,49.9633,-0.0505,4,2022,Q2
2022-04-05,NZD,NZD/INR,49.9992,0.0718,4,2022,Q2
2022-04-06,NZD,NZD/INR,49.7935,-0.4113,4,2022,Q2
2022-04-07,NZD,NZD/INR,50.0318,0.4785,4,2022,Q2
2022-04-08,NZD,NZD/INR,50.0299,-0.0037,4,2022,Q2
2022-04-09,NZD,NZD/INR,50.0726,0.0852,4,2022,Q2
2022-04-10,NZD,NZD/INR,49.9859,-0.1731,4,2022,Q2
2022-04-11,NZD,NZD/INR,49.7869,-0.3981,4,2022,Q2
2022-04-12,NZD,NZD/INR,49.6967,-0.1812,4,2022,Q2
2022-04-13,NZD,NZD/INR,49.7294,0.0658,4,2022,Q2
2022-04-14,NZD,NZD/INR,49.8298,0.202,4,2022,Q2
2022-04-15,NZD,NZD/INR,49.854,0.0485,4,2022,Q2
2022-04-16,NZD,NZD/INR,49.9059,0.104,4,2022,Q2
2022-04-17,NZD,NZD/INR,49.8554,-0.1011,4,2022,Q2
2022-04-18,NZD,NZD/INR,49.9296,0.1489,4,2022,Q2
2022-04-19,NZD,NZD/INR,50.1518,0.4448,4,2022,Q2
2022-04-20,NZD,NZD/INR,50.2578,0.2114,4,2022,Q2
2022-04-21,NZD,NZD/INR,50.3799,0.2429,4,2022,Q2
2022-04-22,NZD,NZD/INR,50.4243,0.0882,4,2022,Q2
2022-04-23,NZD,NZD/INR,50.1969,-0.4509,4,2022,Q2
2022-04-24,NZD,NZD/INR,50.0396,-0.3134,4,2022,Q2
2022-04-25,NZD,NZD/INR,50.1079,0.1365,4,2022,Q2
2022-04-26,NZD,NZD/INR,50.1062,-0.0033,4,2022,Q2
2022-04-27,NZD,NZD/INR,50.1723,0.132,4,2022,Q2
2022-04-28,NZD,NZD/INR,50.4247,0.5029,4,2022,Q2
2022-04-29,NZD,NZD/INR,50.5345,0.2178,4,2022,Q2
2022-04-30,NZD,NZD/INR,50.7254,0.3777,4,2022,Q2
2022-05-01,NZD,NZD/INR,50.7398,0.0284,5,2022,Q2
2022-05-02,NZD,NZD/INR,50.6169,-0.2422,5,2022,Q2
2022-05-03,NZD,NZD/INR,50.6081,-0.0174,5,2022,Q2
2022-05-04,NZD,NZD/INR,50.4859,-0.2414,5,2022,Q2
2022-05-05,NZD,NZD/INR,50.7219,0.4675,5,2022,Q2
2022-05-06,NZD,NZD/INR,50.8422,0.2371,5,2022,Q2
2022-05-07,NZD,NZD/INR,50.9216,0.1562,5,2022,Q2
2022-05-08,NZD,NZD/INR,51.1104,0.3708,5,2022,Q2
2022-05-09,NZD,NZD/INR,50.8007,-0.606,5,2022,Q2
2022-05-10,NZD,NZD/INR,50.8903,0.1764,5,2022,Q2
2022-05-11,NZD,NZD/INR,50.6902,-0.3932,5,2022,Q2
2022-05-12,NZD,NZD/INR,50.6891,-0.0022,5,2022,Q2
2022-05-13,NZD,NZD/INR,50.6417,-0.0935,5,2022,Q2
2022-05-14,NZD,NZD/INR,50.7422,0.1985,5,2022,Q2
2022-05-15,NZD,NZD/INR,50.777,0.0685,5,2022,Q2
2022-05-16,NZD,NZD/INR,50.9819,0.4035,5,2022,Q2
2022-05-17,NZD,NZD/INR,50.8898,-0.1806,5,2022,Q2
2022-05-18,NZD,NZD/INR,50.9981,0.2127,5,2022,Q2
2022-05-19,NZD,NZD/INR,51.0229,0.0487,5,2022,Q2
2022-05-20,NZD,NZD/INR,50.7726,-0.4906,5,2022,Q2
2022-05-21,NZD,NZD/INR,50.6327,-0.2756,5,2022,Q2
2022-05-22,NZD,NZD/INR,50.6099,-0.045,5,2022,Q2
2022-05-23,NZD,NZD/INR,50.7788,0.3337,5,2022,Q2
2022-05-24,NZD,NZD/INR,50.8494,0.1391,5,2022,Q2
2022-05-25,NZD,NZD/INR,50.6713,-0.3503,5,2022,Q2
2022-05-26,NZD,NZD/INR,50.65,-0.0421,5,2022,Q2
2022-05-27,NZD,NZD/INR,50.9566,0.6053,5,2022,Q2
2022-05-28,NZD,NZD/INR,50.9736,0.0334,5,2022,Q2
2022-05-29,NZD,NZD/INR,50.9235,-0.0982,5,2022,Q2
2022-05-30,NZD,NZD/INR,50.9987,0.1475,5,2022,Q2
2022-05-31,NZD,NZD/INR,51.1155,0.229,5,2022,Q2
2022-06-01,NZD,NZD/INR,51.0455,-0.1369,6,2022,Q2
2022-06-02,NZD,NZD/INR,51.1225,0.1508,6,2022,Q2
2022-06-03,NZD,NZD/INR,51.072,-0.0987,6,2022,Q2
2022-06-04,NZD,NZD/INR,51.1823,0.2158,6,2022,Q2
2022-06-05,NZD,NZD/INR,51.2083,0.0509,6,2022,Q2
2022-06-06,NZD,NZD/INR,51.2823,0.1446,6,2022,Q2
2022-06-07,NZD,NZD/INR,51.1656,-0.2278,6,2022,Q2
2022-06-08,NZD,NZD/INR,51.0395,-0.2464,6,2022,Q2
2022-06-09,NZD,NZD/INR,51.1843,0.2836,6,2022,Q2
2022-06-10,NZD,NZD/INR,51.1721,-0.0238,6,2022,Q2
2022-06-11,NZD,NZD/INR,51.2158,0.0855,6,2022,Q2
2022-06-12,NZD,NZD/INR,51.1687,-0.0919,6,2022,Q2
2022-06-13,NZD,NZD/INR,51.3067,0.2696,6,2022,Q2
2022-06-14,NZD,NZD/INR,51.2132,-0.1823,6,2022,Q2
2022-06-15,NZD,NZD/INR,51.1923,-0.0407,6,2022,Q2
2022-06-16,NZD,NZD/INR,51.313,0.2358,6,2022,Q2
2022-06-17,NZD,NZD/INR,51.4936,0.3519,6,2022,Q2
2022-06-18,NZD,NZD/INR,51.4127,-0.1571,6,2022,Q2
2022-06-19,NZD,NZD/INR,51.7149,0.5879,6,2022,Q2
2022-06-20,NZD,NZD/INR,51.7635,0.094,6,2022,Q2
2022-06-21,NZD,NZD/INR,51.6016,-0.3129,6,2022,Q2
2022-06-22,NZD,NZD/INR,51.6587,0.1107,6,2022,Q2
2022-06-23,NZD,NZD/INR,51.5994,-0.1149,6,2022,Q2
2022-06-24,NZD,NZD/INR,51.6666,0.1302,6,2022,Q2
2022-06-25,NZD,NZD/INR,51.6599,-0.0129,6,2022,Q2
2022-06-26,NZD,NZD/INR,51.6714,0.0223,6,2022,Q2
2022-06-27,NZD,NZD/INR,51.5301,-0.2735,6,2022,Q2
2022-06-28,NZD,NZD/INR,51.6832,0.297,6,2022,Q2
2022-06-29,NZD,NZD/INR,51.5039,-0.3468,6,2022,Q2
2022-06-30,NZD,NZD/INR,51.3326,-0.3326,6,2022,Q2
2022-07-01,NZD,NZD/INR,51.3892,0.1102,7,2022,Q3
2022-07-02,NZD,NZD/INR,51.6363,0.4809,7,2022,Q3
2022-07-03,NZD,NZD/INR,51.5817,-0.1058,7,2022,Q3
2022-07-04,NZD,NZD/INR,51.6901,0.2103,7,2022,Q3
2022-07-05,NZD,NZD/INR,51.8566,0.322,7,2022,Q3
2022-07-06,NZD,NZD/INR,51.9833,0.2444,7,2022,Q3
2022-07-07,NZD,NZD/INR,51.9348,-0.0934,7,2022,Q3
2022-07-08,NZD,NZD/INR,51.7648,-0.3273,7,2022,Q3
2022-07-09,NZD,NZD/INR,51.422,-0.6623,7,2022,Q3
2022-07-10,NZD,NZD/INR,51.3814,-0.0789,7,2022,Q3
2022-07-11,NZD,NZD/INR,51.563,0.3534,7,2022,Q3
2022-07-12,NZD,NZD/INR,51.3891,-0.3372,7,2022,Q3
2022-07-13,NZD,NZD/INR,51.4971,0.2101,7,2022,Q3
2022-07-14,NZD,NZD/INR,51.3503,-0.285,7,2022,Q3
2022-07-15,NZD,NZD/INR,51.3666,0.0318,7,2022,Q3
2022-07-16,NZD,NZD/INR,51.4757,0.2123,7,2022,Q3
2022-07-17,NZD,NZD/INR,51.3738,-0.1978,7,2022,Q3
2022-07-18,NZD,NZD/INR,51.4001,0.0511,7,2022,Q3
2022-07-19,NZD,NZD/INR,51.3361,-0.1245,7,2022,Q3
2022-07-20,NZD,NZD/INR,51.4447,0.2115,7,2022,Q3
2022-07-21,NZD,NZD/INR,51.481,0.0706,7,2022,Q3
2022-07-22,NZD,NZD/INR,51.4898,0.017,7,2022,Q3
2022-07-23,NZD,NZD/INR,51.7305,0.4675,7,2022,Q3
2022-07-24,NZD,NZD/INR,51.8333,0.1987,7,2022,Q3
2022-07-25,NZD,NZD/INR,51.7259,-0.2071,7,2022,Q3
2022-07-26,NZD,NZD/INR,51.7126,-0.0258,7,2022,Q3
2022-07-27,NZD,NZD/INR,51.7008,-0.0228,7,2022,Q3
2022-07-28,NZD,NZD/INR,51.7133,0.0241,7,2022,Q3
2022-07-29,NZD,NZD/INR,52.1049,0.7574,7,2022,Q3
2022-07-30,NZD,NZD/INR,52.1629,0.1113,7,2022,Q3
2022-07-31,NZD,NZD/INR,51.8443,-0.6108,7,2022,Q3
2022-08-01,NZD,NZD/INR,51.7599,-0.1628,8,2022,Q3
2022-08-02,NZD,NZD/INR,51.4598,-0.5797,8,2022,Q3
2022-08-03,NZD,NZD/INR,51.4089,-0.0989,8,2022,Q3
2022-08-04,NZD,NZD/INR,51.1024,-0.5962,8,2022,Q3
2022-08-05,NZD,NZD/INR,50.9688,-0.2615,8,2022,Q3
2022-08-06,NZD,NZD/INR,50.7362,-0.4562,8,2022,Q3
2022-08-07,NZD,NZD/INR,50.7947,0.1152,8,2022,Q3
2022-08-08,NZD,NZD/INR,50.7948,0.0002,8,2022,Q3
2022-08-09,NZD,NZD/INR,50.841,0.0909,8,2022,Q3
2022-08-10,NZD,NZD/INR,50.825,-0.0314,8,2022,Q3
2022-08-11,NZD,NZD/INR,50.6124,-0.4183,8,2022,Q3
2022-08-12,NZD,NZD/INR,50.6904,0.1541,8,2022,Q3
2022-08-13,NZD,NZD/INR,50.9827,0.5767,8,2022,Q3
2022-08-14,NZD,NZD/INR,51.0453,0.1228,8,2022,Q3
2022-08-15,NZD,NZD/INR,50.9801,-0.1278,8,2022,Q3
2022-08-16,NZD,NZD/INR,50.7617,-0.4284,8,2022,Q3
2022-08-17,NZD,NZD/INR,50.6234,-0.2724,8,2022,Q3
2022-08-18,NZD,NZD/INR,50.6922,0.1359,8,2022,Q3
2022-08-19,NZD,NZD/INR,50.8554,0.3219,8,2022,Q3
2022-08-20,NZD,NZD/INR,50.8952,0.0783,8,2022,Q3
2022-08-21,NZD,NZD/INR,51.0173,0.24,8,2022,Q3
2022-08-22,NZD,NZD/INR,51.1256,0.2123,8,2022,Q3
2022-08-23,NZD,NZD/INR,51.2033,0.152,8,2022,Q3
2022-08-24,NZD,NZD/INR,51.1022,-0.1975,8,2022,Q3
2022-08-25,NZD,NZD/INR,51.1288,0.0522,8,2022,Q3
2022-08-26,NZD,NZD/INR,50.9987,-0.2545,8,2022,Q3
2022-08-27,NZD,NZD/INR,51.0014,0.0052,8,2022,Q3
2022-08-28,NZD,NZD/INR,51.052,0.0993,8,2022,Q3
2022-08-29,NZD,NZD/INR,51.3091,0.5036,8,2022,Q3
2022-08-30,NZD,NZD/INR,51.1075,-0.3929,8,2022,Q3
2022-08-31,NZD,NZD/INR,51.1813,0.1445,8,2022,Q3
2022-09-01,NZD,NZD/INR,51.4088,0.4444,9,2022,Q3
2022-09-02,NZD,NZD/INR,51.5258,0.2277,9,2022,Q3
2022-09-03,NZD,NZD/INR,51.6546,0.2499,9,2022,Q3
2022-09-04,NZD,NZD/INR,51.7456,0.1763,9,2022,Q3
2022-09-05,NZD,NZD/INR,51.9472,0.3895,9,2022,Q3
2022-09-06,NZD,NZD/INR,51.7777,-0.3262,9,2022,Q3
2022-09-07,NZD,NZD/INR,51.5624,-0.4158,9,2022,Q3
2022-09-08,NZD,NZD/INR,51.5614,-0.0019,9,2022,Q3
2022-09-09,NZD,NZD/INR,51.2271,-0.6483,9,2022,Q3
2022-09-10,NZD,NZD/INR,51.4163,0.3692,9,2022,Q3
2022-09-11,NZD,NZD/INR,51.6046,0.3662,9,2022,Q3
2022-09-12,NZD,NZD/INR,51.5375,-0.13,9,2022,Q3
2022-09-13,NZD,NZD/INR,51.4802,-0.1112,9,2022,Q3
2022-09-14,NZD,NZD/INR,51.469,-0.0217,9,2022,Q3
2022-09-15,NZD,NZD/INR,51.477,0.0156,9,2022,Q3
2022-09-16,NZD,NZD/INR,51.4966,0.0382,9,2022,Q3
2022-09-17,NZD,NZD/INR,51.5829,0.1675,9,2022,Q3
2022-09-18,NZD,NZD/INR,51.5562,-0.0518,9,2022,Q3
2022-09-19,NZD,NZD/INR,51.7021,0.283,9,2022,Q3
2022-09-20,NZD,NZD/INR,51.7712,0.1338,9,2022,Q3
2022-09-21,NZD,NZD/INR,51.677,-0.1821,9,2022,Q3
2022-09-22,NZD,NZD/INR,51.8839,0.4005,9,2022,Q3
2022-09-23,NZD,NZD/INR,51.6725,-0.4075,9,2022,Q3
2022-09-24,NZD,NZD/INR,51.6582,-0.0276,9,2022,Q3
2022-09-25,NZD,NZD/INR,51.8081,0.2901,9,2022,Q3
2022-09-26,NZD,NZD/INR,51.6957,-0.2169,9,2022,Q3
2022-09-27,NZD,NZD/INR,51.7437,0.0929,9,2022,Q3
2022-09-28,NZD,NZD/INR,51.8281,0.163,9,2022,Q3
2022-09-29,NZD,NZD/INR,51.6943,-0.2582,9,2022,Q3
2022-09-30,NZD,NZD/INR,51.683,-0.0217,9,2022,Q3
2022-10-01,NZD,NZD/INR,51.6588,-0.047,10,2022,Q4
2022-10-02,NZD,NZD/INR,51.5732,-0.1655,10,2022,Q4
2022-10-03,NZD,NZD/INR,51.9294,0.6905,10,2022,Q4
2022-10-04,NZD,NZD/INR,51.8105,-0.2289,10,2022,Q4
2022-10-05,NZD,NZD/INR,51.9667,0.3015,10,2022,Q4
2022-10-06,NZD,NZD/INR,51.9054,-0.1178,10,2022,Q4
2022-10-07,NZD,NZD/INR,51.7362,-0.326,10,2022,Q4
2022-10-08,NZD,NZD/INR,51.7522,0.0308,10,2022,Q4
2022-10-09,NZD,NZD/INR,51.853,0.1947,10,2022,Q4
2022-10-10,NZD,NZD/INR,51.9962,0.2762,10,2022,Q4
2022-10-11,NZD,NZD/INR,52.2399,0.4687,10,2022,Q4
2022-10-12,NZD,NZD/INR,52.7014,0.8836,10,2022,Q4
2022-10-13,NZD,NZD/INR,52.741,0.0752,10,2022,Q4
2022-10-14,NZD,NZD/INR,52.6361,-0.1989,10,2022,Q4
2022-10-15,NZD,NZD/INR,52.7076,0.1359,10,2022,Q4
2022-10-16,NZD,NZD/INR,52.6655,-0.0799,10,2022,Q4
2022-10-17,NZD,NZD/INR,52.8118,0.2778,10,2022,Q4
2022-10-18,NZD,NZD/INR,52.6063,-0.3891,10,2022,Q4
2022-10-19,NZD,NZD/INR,52.9801,0.7105,10,2022,Q4
2022-10-20,NZD,NZD/INR,53.1162,0.2568,10,2022,Q4
2022-10-21,NZD,NZD/INR,52.8478,-0.5052,10,2022,Q4
2022-10-22,NZD,NZD/INR,52.7354,-0.2127,10,2022,Q4
2022-10-23,NZD,NZD/INR,52.8645,0.2448,10,2022,Q4
2022-10-24,NZD,NZD/INR,53.0511,0.3529,10,2022,Q4
2022-10-25,NZD,NZD/INR,52.8486,-0.3817,10,2022,Q4
2022-10-26,NZD,NZD/INR,52.9616,0.2139,10,2022,Q4
2022-10-27,NZD,NZD/INR,52.6522,-0.5842,10,2022,Q4
2022-10-28,NZD,NZD/INR,52.6381,-0.0268,10,2022,Q4
2022-10-29,NZD,NZD/INR,52.8137,0.3336,10,2022,Q4
2022-10-30,NZD,NZD/INR,52.7263,-0.1655,10,2022,Q4
2022-10-31,NZD,NZD/INR,52.488,-0.4521,10,2022,Q4
2022-11-01,NZD,NZD/INR,52.511,0.0439,11,2022,Q4
2022-11-02,NZD,NZD/INR,52.4157,-0.1814,11,2022,Q4
2022-11-03,NZD,NZD/INR,52.5147,0.1889,11,2022,Q4
2022-11-04,NZD,NZD/INR,52.3753,-0.2656,11,2022,Q4
2022-11-05,NZD,NZD/INR,52.2539,-0.2318,11,2022,Q4
2022-11-06,NZD,NZD/INR,51.937,-0.6063,11,2022,Q4
2022-11-07,NZD,NZD/INR,51.9635,0.051,11,2022,Q4
2022-11-08,NZD,NZD/INR,51.9384,-0.0483,11,2022,Q4
2022-11-09,NZD,NZD/INR,51.7533,-0.3565,11,2022,Q4
2022-11-10,NZD,NZD/INR,51.7834,0.0581,11,2022,Q4
2022-11-11,NZD,NZD/INR,51.9429,0.3081,11,2022,Q4
2022-11-12,NZD,NZD/INR,51.9093,-0.0647,11,2022,Q4
2022-11-13,NZD,NZD/INR,51.9511,0.0805,11,2022,Q4
2022-11-14,NZD,NZD/INR,51.9937,0.082,11,2022,Q4
2022-11-15,NZD,NZD/INR,51.8058,-0.3613,11,2022,Q4
2022-11-16,NZD,NZD/INR,52.1255,0.617,11,2022,Q4
2022-11-17,NZD,NZD/INR,52.0518,-0.1413,11,2022,Q4
2022-11-18,NZD,NZD/INR,52.1543,0.1968,11,2022,Q4
2022-11-19,NZD,NZD/INR,52.2746,0.2308,11,2022,Q4
2022-11-20,NZD,NZD/INR,52.2527,-0.0419,11,2022,Q4
2022-11-21,NZD,NZD/INR,52.3479,0.182,11,2022,Q4
2022-11-22,NZD,NZD/INR,52.3865,0.0737,11,2022,Q4
2022-11-23,NZD,NZD/INR,52.1637,-0.4253,11,2022,Q4
2022-11-24,NZD,NZD/INR,52.1117,-0.0997,11,2022,Q4
2022-11-25,NZD,NZD/INR,52.0159,-0.1838,11,2022,Q4
2022-11-26,NZD,NZD/INR,51.9439,-0.1385,11,2022,Q4
2022-11-27,NZD,NZD/INR,51.7407,-0.3912,11,2022,Q4
2022-11-28,NZD,NZD/INR,51.9155,0.3379,11,2022,Q4
2022-11-29,NZD,NZD/INR,52.165,0.4806,11,2022,Q4
2022-11-30,NZD,NZD/INR,52.3181,0.2934,11,2022,Q4
2022-12-01,NZD,NZD/INR,52.5175,0.3812,12,2022,Q4
2022-12-02,NZD,NZD/INR,52.4632,-0.1034,12,2022,Q4
2022-12-03,NZD,NZD/INR,52.363,-0.1909,12,2022,Q4
2022-12-04,NZD,NZD/INR,52.2407,-0.2336,12,2022,Q4
2022-12-05,NZD,NZD/INR,52.3417,0.1932,12,2022,Q4
2022-12-06,NZD,NZD/INR,52.3773,0.0681,12,2022,Q4
2022-12-07,NZD,NZD/INR,52.3652,-0.0232,12,2022,Q4
2022-12-08,NZD,NZD/INR,52.5686,0.3885,12,2022,Q4
2022-12-09,NZD,NZD/INR,52.6325,0.1215,12,2022,Q4
2022-12-10,NZD,NZD/INR,52.5001,-0.2516,12,2022,Q4
2022-12-11,NZD,NZD/INR,52.3928,-0.2043,12,2022,Q4
2022-12-12,NZD,NZD/INR,52.5,0.2046,12,2022,Q4
2022-12-13,NZD,NZD/INR,52.6641,0.3125,12,2022,Q4
2022-12-14,NZD,NZD/INR,52.7513,0.1655,12,2022,Q4
2022-12-15,NZD,NZD/INR,53.0515,0.5691,12,2022,Q4
2022-12-16,NZD,NZD/INR,53.3117,0.4905,12,2022,Q4
2022-12-17,NZD,NZD/INR,53.3822,0.1323,12,2022,Q4
2022-12-18,NZD,NZD/INR,53.2479,-0.2516,12,2022,Q4
2022-12-19,NZD,NZD/INR,53.0387,-0.393,12,2022,Q4
2022-12-20,NZD,NZD/INR,52.977,-0.1162,12,2022,Q4
2022-12-21,NZD,NZD/INR,53.0967,0.226,12,2022,Q4
2022-12-22,NZD,NZD/INR,53.3877,0.548,12,2022,Q4
2022-12-23,NZD,NZD/INR,53.4546,0.1252,12,2022,Q4
2022-12-24,NZD,NZD/INR,53.642,0.3506,12,2022,Q4
2022-12-25,NZD,NZD/INR,53.6025,-0.0736,12,2022,Q4
2022-12-26,NZD,NZD/INR,53.7026,0.1868,12,2022,Q4
2022-12-27,NZD,NZD/INR,53.8353,0.247,12,2022,Q4
2022-12-28,NZD,NZD/INR,53.5156,-0.5939,12,2022,Q4
2022-12-29,NZD,NZD/INR,53.4492,-0.124,12,2022,Q4
2022-12-30,NZD,NZD/INR,53.6015,0.2849,12,2022,Q4
2022-12-31,NZD,NZD/INR,53.6456,0.0823,12,2022,Q4
2023-01-01,NZD,NZD/INR,53.4531,-0.359,1,2023,Q1
2023-01-02,NZD,NZD/INR,53.0634,-0.729,1,2023,Q1
2023-01-03,NZD,NZD/INR,53.0051,-0.1097,1,2023,Q1
2023-01-04,NZD,NZD/INR,52.9938,-0.0215,1,2023,Q1
2023-01-05,NZD,NZD/INR,52.8532,-0.2652,1,2023,Q1
2023-01-06,NZD,NZD/INR,52.8759,0.0429,1,2023,Q1
2023-01-07,NZD,NZD/INR,52.9562,0.1519,1,2023,Q1
2023-01-08,NZD,NZD/INR,53.0628,0.2012,1,2023,Q1
2023-01-09,NZD,NZD/INR,52.6878,-0.7068,1,2023,Q1
2023-01-10,NZD,NZD/INR,52.48,-0.3943,1,2023,Q1
2023-01-11,NZD,NZD/INR,52.4321,-0.0914,1,2023,Q1
2023-01-12,NZD,NZD/INR,52.5221,0.1717,1,2023,Q1
2023-01-13,NZD,NZD/INR,52.5991,0.1468,1,2023,Q1
2023-01-14,NZD,NZD/INR,52.6736,0.1416,1,2023,Q1
2023-01-15,NZD,NZD/INR,52.613,-0.115,1,2023,Q1
2023-01-16,NZD,NZD/INR,52.5613,-0.0983,1,2023,Q1
2023-01-17,NZD,NZD/INR,52.4465,-0.2185,1,2023,Q1
2023-01-18,NZD,NZD/INR,52.5673,0.2305,1,2023,Q1
2023-01-19,NZD,NZD/INR,52.4222,-0.2761,1,2023,Q1
2023-01-20,NZD,NZD/INR,52.5558,0.255,1,2023,Q1
2023-01-21,NZD,NZD/INR,52.5886,0.0624,1,2023,Q1
2023-01-22,NZD,NZD/INR,52.5815,-0.0135,1,2023,Q1
2023-01-23,NZD,NZD/INR,52.4779,-0.197,1,2023,Q1
2023-01-24,NZD,NZD/INR,52.2645,-0.4067,1,2023,Q1
2023-01-25,NZD,NZD/INR,52.163,-0.1943,1,2023,Q1
2023-01-26,NZD,NZD/INR,52.1113,-0.099,1,2023,Q1
2023-01-27,NZD,NZD/INR,51.741,-0.7107,1,2023,Q1
2023-01-28,NZD,NZD/INR,51.7103,-0.0592,1,2023,Q1
2023-01-29,NZD,NZD/INR,51.8537,0.2773,1,2023,Q1
2023-01-30,NZD,NZD/INR,51.942,0.1702,1,2023,Q1
2023-01-31,NZD,NZD/INR,51.8646,-0.1489,1,2023,Q1
2023-02-01,NZD,NZD/INR,51.8719,0.0141,2,2023,Q1
